SDOM,TYPEQU,NOMRS,CAPACITE,type,idINS,lon,lat
C3,C301,LYCEE POLYVALENT MAURICE GENEVOIX,1541,Lycée,r200N2268600E3931800,5.205050409,43.41531395
C3,C302,LP LYCEE DES METIERS LOUIS BLERIOT,421,Lycée,r200N2269000E3932800,5.217139212,43.41921721
C3,C305,SECTION ENSEIGNT PROFESSIONNEL S.E.P. MAURICE GENEVOIX,,Autres,r200N2268000E3932000,5.207276239,43.40896864
C4,C409,ECOLE ENSEIGNEMENT SUPERIEUR TECHNIQUE INGENIERIE ET DEVELOPPEMENT,,Autres,r200N2267400E3931600,5.203369141,43.40364828
C4,C410,GRETA CFA PROVENCE LYCEE MAURICE GENEVOIX,,Autres,r200N2268000E3932000,5.207276239,43.40896864
C6,C610,IDEV,,Autres,r200N2267400E3931600,5.203494531,43.40341236
C6,C610,LASH GLAM EXTENSION,,Autres,r200N2268200E3932800,5.217107645,43.41213629
C6,C610,LYCEE POLYVALENT MAURICE GENEVOIX,,Autres,r200N2268600E3931800,5.205050409,43.41531395
C6,C610,INSTITUT AERO FORMATIONS,,Autres,r200N2271600E3933400,5.222129448,43.44196514
C1,C107,ECOLE MATERNELLE PUBLIQUE PAUL DI LORTO,154,Ecole élémentaire,r200N2269400E3919000,5.046975468,43.41391744
C1,C107,ECOLE MATERNELLE PUBLIQUE ROBERT DAUGEY,91,Ecole élémentaire,r200N2269600E3917600,5.028366918,43.4146956
C1,C107,ECOLE MATERNELLE PUBLIQUE COURONNE (LA,79,Ecole élémentaire,r200N2260200E3919000,5.054049564,43.3317029
C1,C107,ECOLE MATERNELLE PUBLIQUE LUCIEN TOULMOND,154,Ecole élémentaire,r200N2268800E3918600,5.042078957,43.40817817
C1,C107,ECOLE MATERNELLE PUBLIQUE HENRI TRANCHIER,132,Ecole élémentaire,r200N2269200E3916600,5.018474389,43.41085267
C1,C107,ECOLE MATERNELLE PUBLIQUE FONT SARADE,134,Ecole élémentaire,r200N2267800E3919000,5.047238187,43.40023786
C1,C107,ECOLE MATERNELLE PUBLIQUE LOUISE MICHEL,131,Ecole élémentaire,r200N2270000E3918600,5.040998425,43.41942994
C1,C107,ECOLE MATERNELLE PUBLIQUE CANTO PERDRIX,118,Ecole élémentaire,r200N2269800E3919800,5.055771833,43.41825057
C1,C107,ECOLE MATERNELLE PUBLIQUE FERRIERES,166,Ecole élémentaire,r200N2268600E3919200,5.050665893,43.40767031
C1,C107,ECOLE MATERNELLE PUBLIQUE MADELEINE CHAUVE (JONQUIERES,187,Ecole élémentaire,r200N2267800E3919600,5.056362854,43.40024043
C1,C107,ECOLE MATERNELLE PUBLIQUE ROBERT DESNOS,121,Ecole élémentaire,r200N2270000E3919000,5.04593362,43.41933682
C1,C108,ECOLE PRIMAIRE PUBLIQUE HENRI DAMOFLI (BILINGUE OCCITAN,118,Ecole élémentaire,r200N2269600E3915800,5.006515193,43.41437462
C1,C108,ECOLE PRIMAIRE PUBLIQUE CARRO,142,Ecole élémentaire,r200N2260400E3917800,5.039140934,43.33217284
C1,C108,ECOLE PRIMAIRE PUBLIQUE SAINT JULIEN,99,Ecole élémentaire,r200N2263600E3922400,5.094126731,43.36373186
C1,C108,ECOLE PRIMAIRE PUBLIQUE SAINT PIERRE,155,Ecole élémentaire,r200N2264400E3919200,5.054065027,43.36970104
C1,C108,ECOLE PRIMAIRE PUBLIQUE ALAIN LOPEZ,93,Ecole élémentaire,r200N2266400E3917200,5.02732407,43.38623508
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PAUL DI LORTO,260,Ecole élémentaire,r200N2269200E3919200,5.0494108,43.41297144
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROBERT DAUGEY,192,Ecole élémentaire,r200N2269400E3917400,5.02818622,43.41422021
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE COURONNE (LA,171,Ecole élémentaire,r200N2260200E3919000,5.053582956,43.33139815
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LUCIEN TOULMOND,287,Ecole élémentaire,r200N2268600E3918600,5.042501699,43.40758586
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE HENRI TRANCHIER,235,Ecole élémentaire,r200N2269200E3916800,5.018984075,43.41084182
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TOURREL,248,Ecole élémentaire,r200N2268000E3919000,5.048994549,43.40128006
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES 1,282,Ecole élémentaire,r200N2268800E3919600,5.054594528,43.40930537
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LOUISE MICHEL,246,Ecole élémentaire,r200N2270000E3918600,5.040998425,43.41942994
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CANTO PERDRIX 1,69,Ecole élémentaire,r200N2269600E3919800,5.055739706,43.41735123
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CANTO PERDRIX 2,132,Ecole élémentaire,r200N2269800E3919800,5.055771833,43.41825057
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE AUPECLE,335,Ecole élémentaire,r200N2267800E3919600,5.056143293,43.40038229
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROBERT DESNOS,186,Ecole élémentaire,r200N2270000E3919000,5.04593362,43.41933682
C2,C201,COLLEGE MARCEL PAGNOL,500,Collège,r200N2269800E3918200,5.035968316,43.41748965
C2,C201,COLLEGE HENRI WALLON,490,Collège,r200N2268800E3919400,5.05307689,43.40900982
C2,C201,COLLEGE HONORE DAUMIER,492,Collège,r200N2269400E3916600,5.017303808,43.41267436
C2,C201,COLLEGE GERARD PHILIPE,543,Collège,r200N2267400E3919800,5.058733125,43.39749556
C3,C301,LYCEE POLYVALENT PAUL LANGEVIN,1526,Lycée,r200N2270200E3919800,5.0571342,43.42182451
C3,C301,LPO LYCEE DES METIERS LYCEE POLYVALENT JEAN LURCAT,1025,Lycée,r200N2269800E3918200,5.035784159,43.41689411
C3,C302,ECOLE SECONDAIRE PROF.PRIVEE C.N.A.T. (COIFFURE ESTH,15,Lycée,r200N2269400E3918000,5.034502242,43.41431862
C3,C302,LYCEE DES METIERS PRIVE BRISE LAMES,285,Lycée,r200N2269800E3918200,5.03723334,43.41770093
C3,C305,SECTION ENSEIGNT PROFESSIONNEL LPO PAUL LANGEVIN,,Autres,r200N2269200E3919800,5.056844878,43.41373044
C3,C305,SECTION ENSEIGNT PROFESSIONNEL JEAN LURCAT,,Autres,r200N2269800E3918200,5.035784159,43.41689411
C4,C410,CENTRE DE FORMATION DU CH LES RAYETTES - MARTIGUES,,Autres,r200N2268600E3919200,5.049218663,43.4075754
C4,C410,COLLEGE COOPERATIF PROVENCE ALPES MEDITERRANEE,,Autres,r200N2268800E3918400,5.039414018,43.40956039
C6,C610,COLLEGE COOPERATIF PROVENCE-ALPES-MEDIT,,Autres,r200N2268800E3918400,5.039414018,43.40956039
C6,C610,IDEA IMMO,,Autres,r200N2267800E3919600,5.055492093,43.39979403
C6,C610,IDEV,,Autres,r200N2262600E3916800,5.02474417,43.35184086
C6,C610,INSTITUT DE FORMATION EN SOINS INFIRMIER,,Autres,r200N2269400E3918200,5.037552432,43.41326081
C6,C610,LYCEE GENERAL ET TECHNOLOGIQUE LANGEVIN,,Autres,r200N2269200E3919800,5.056844878,43.41373044
C6,C610,FDM GROUPE,,Autres,r200N2270800E3918600,5.04143202,43.42773011
C6,C610,CENTRE NATIONAL DES ARTS TECHNIQUES,,Autres,r200N2269400E3918000,5.034502242,43.41431862
C6,C610,ARTECH FORMATION,,Autres,r200N2267600E3918000,5.035594988,43.39793452
C6,C610,ASSOC POUR LA FORMATION ET L'EMPLOI,,Autres,r200N2267800E3918400,5.041672179,43.39967224
C6,C610,LYCEE PROFESS BRISE LAMES,,Autres,r200N2269800E3918400,5.038467105,43.41767772
C1,C107,ECOLE MATERNELLE PUBLIQUE JOSEPH D'ARBAUD,129,Ecole élémentaire,r200N2291400E3959200,5.52711599,43.63602072
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY,200,Ecole élémentaire,r200N2291400E3959400,5.527199121,43.63583424
C1,C107,ECOLE MATERNELLE PUBLIQUE LAURENT CHAZAL,155,Ecole élémentaire,r200N2273800E3955800,5.496253091,43.47497284
C1,C108,ECOLE PRIMAIRE PUBLIQUE ROBERT LAGIER,158,Ecole élémentaire,r200N2273600E3956600,5.505602212,43.47421741
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ALAIN TERTZAGUIAN,21,Ecole élémentaire,r200N2275200E3955600,5.493940324,43.48668421
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VIRGILE ARENE,241,Ecole élémentaire,r200N2273800E3955800,5.496253091,43.47497284
C6,C610,COMPETENCES BTP,,Autres,r200N2277200E3954000,5.470649754,43.50499162
C1,C107,ECOLE MATERNELLE PUBLIQUE TOUR (LA,137,Ecole élémentaire,r200N2267200E3956200,5.504903596,43.41606858
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MIMET VILLAGE,134,Ecole élémentaire,r200N2267200E3956200,5.504827961,43.41652371
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MOULIERES (LES,115,Ecole élémentaire,r200N2268600E3954200,5.479627795,43.4264761
C1,C107,ECOLE MATERNELLE PUBLIQUE MOLIERES (LES,129,Ecole élémentaire,r200N2289000E3916800,5.00497104,43.59020169
C1,C107,ECOLE MATERNELLE PUBLIQUE CHANTEGRIVE,104,Ecole élémentaire,r200N2289000E3916200,4.996277318,43.58946178
C1,C107,ECOLE MATERNELLE PUBLIQUE JEAN GIONO,89,Ecole élémentaire,r200N2289400E3917200,5.010047009,43.59370807
C1,C107,ECOLE MATERNELLE PUBLIQUE VINCENT VAN GOGH,92,Ecole élémentaire,r200N2289200E3917200,5.00839669,43.59141682
C1,C107,ECOLE MATERNELLE PUBLIQUE JOURDAN,103,Ecole élémentaire,r200N2288200E3916200,4.998871096,43.5820852
C1,C107,ECOLE MATERNELLE PUBLIQUE CARRAIRE (LA,71,Ecole élémentaire,r200N2287400E3916800,5.004787961,43.5753638
C1,C107,ECOLE MATERNELLE PUBLIQUE GAROUVIN,25,Ecole élémentaire,r200N2287000E3917600,5.015914926,43.57132444
C1,C108,ECOLE PRIMAIRE PUBLIQUE PAUL CEZANNE,200,Ecole élémentaire,r200N2289800E3917400,5.010173056,43.59730594
C1,C108,ECOLE PRIMAIRE PUBLIQUE JEAN MOULIN,197,Ecole élémentaire,r200N2287800E3916800,5.005678879,43.57828517
C1,C108,ECOLE PRIMAIRE PUBLIQUE GERARD PHILIPE,233,Ecole élémentaire,r200N2287800E3916000,4.996386871,43.5775875
C1,C108,ECOLE PRIMAIRE PUBLIQUE MARCEL GRESSET,264,Ecole élémentaire,r200N2287600E3916600,5.002025332,43.57675538
C1,C108,ECOLE PRIMAIRE PUBLIQUE MIRAMAS VILLAGE,13,Ecole élémentaire,r200N2285800E3918200,5.024470886,43.56252073
C1,C108,ECOLE PRIMAIRE PUBLIQUE LA MAILLE 3,170,Ecole élémentaire,r200N2289400E3917400,5.011284569,43.59368516
C1,C108,ECOLE PRIMAIRE PRIVEE JEANNE D'ARC,219,Ecole élémentaire,r200N2288800E3916600,5.00116447,43.58757175
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CHANTEGRIVE,157,Ecole élémentaire,r200N2289000E3916200,4.996277318,43.58946178
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN GIONO,150,Ecole élémentaire,r200N2289400E3917200,5.010047009,43.59370807
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VINCENT VAN GOGH,146,Ecole élémentaire,r200N2289200E3917200,5.009047579,43.59159812
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY,179,Ecole élémentaire,r200N2288800E3916400,4.999895691,43.58669507
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CARRAIRE (LA,131,Ecole élémentaire,r200N2287400E3916800,5.005125041,43.57569284
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN MACE,267,Ecole élémentaire,r200N2288200E3916600,5.003482313,43.58302879
C2,C201,COLLEGE MIRAMARIS,437,Collège,r200N2289400E3917200,5.010047009,43.59370807
C2,C201,COLLEGE ALBERT CAMUS,505,Collège,r200N2287400E3916400,5.001962585,43.57495646
C2,C201,COLLEGE CARRAIRE (LA,429,Collège,r200N2288200E3916600,5.003450912,43.58212933
C2,C201,COLLEGE PRIVE NOTRE DAME,244,Collège,r200N2289000E3916400,4.998752264,43.58941626
C3,C301,LYCEE GENERAL ET TECHNOLOGIQUE JEAN COCTEAU,780,Lycée,r200N2289200E3917200,5.008714982,43.59103256
C3,C302,LP LYCEE DES METIERS ALPILLES (LES,592,Lycée,r200N2290000E3916600,5.001540947,43.59836539
C3,C303,LEAP FONTLONGUE DE MIRAMAS,327,Lycée,r200N2289200E3916400,4.999581469,43.59044145
C4,C410,GRETA PROVENCE COLLEGE ALBERT CAMUS,,Autres,r200N2287400E3916400,5.001962585,43.57495646
C6,C603,LEAP FONTLONGUE DE MIRAMAS,77,Autres,r200N2289000E3916400,4.999958386,43.58849401
C6,C610,LYCEE PROFESSIONNEL ALPILLES (LES),,Autres,r200N2289800E3916400,5.000240566,43.59658924
C6,C610,CLG,,Autres,r200N2287400E3916400,5.001962585,43.57495646
C6,C610,LYCEE GENERAL TECHNOLOGIQUE JEAN COCTEAU,,Autres,r200N2289200E3917000,5.006271423,43.59197777
C6,C610,LYCEE ENSEIGNEMENT AGRC PRIVE FONTLONGUE,,Autres,r200N2289000E3916400,4.999958386,43.58849401
C1,C108,ECOLE PRIMAIRE PUBLIQUE DE LA GARE,398,Ecole élémentaire,r200N2293200E3929000,5.152775801,43.63507814
C1,C108,ECOLE PRIMAIRE PUBLIQUE ENJOUVENES,291,Ecole élémentaire,r200N2292800E3929400,5.157560138,43.63048268
C1,C108,ECOLE PRIMAIRE PUBLIQUE PLAN DE CLAVEL,305,Ecole élémentaire,r200N2293400E3928400,5.145412731,43.63702396
C1,C108,ECOLE PRIMAIRE PRIVEE JEANNE D'ARC,176,Ecole élémentaire,r200N2292200E3929000,5.153202791,43.6262714
C2,C201,COLLEGE ROGER CARCASSONNE,606,Collège,r200N2293000E3929400,5.157661672,43.63318102
C1,C107,ECOLE MATERNELLE PUBLIQUE PIERRE BROSSELETTE,82,Ecole élémentaire,r200N2252400E3956200,5.515801872,43.28248683
C1,C107,ECOLE MATERNELLE PUBLIQUE BEAUSOLEIL,111,Ecole élémentaire,r200N2251800E3956200,5.517549835,43.2770915
C1,C107,ECOLE MATERNELLE PUBLIQUE JACQUES PREVERT,78,Ecole élémentaire,r200N2252400E3955600,5.507900937,43.28181595
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PIERRE BROSSOLETTE,118,Ecole élémentaire,r200N2252400E3956200,5.515800803,43.2827447
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BEAUSOLEIL,150,Ecole élémentaire,r200N2251600E3956400,5.518741111,43.27616373
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JACQUES PREVERT,132,Ecole élémentaire,r200N2252400E3955400,5.506670289,43.28184451
C6,C610,CFA MARSEILLE,,Autres,r200N2251600E3956200,5.5171623,43.27618244
C1,C107,ECOLE MATERNELLE PUBLIQUE VOILERIE (LA,85,Ecole élémentaire,r200N2268400E3942800,5.33903547,43.41868313
C1,C107,ECOLE MATERNELLE PUBLIQUE CASTEL HELENE,113,Ecole élémentaire,r200N2267400E3940400,5.312132794,43.40931822
C1,C107,ECOLE MATERNELLE PUBLIQUE BOUROUMETTES (LES,83,Ecole élémentaire,r200N2265600E3942200,5.33497277,43.39345442
C1,C107,ECOLE MATERNELLE PUBLIQUE CLAUDIE HAIGNERE,129,Ecole élémentaire,r200N2264000E3943200,5.347049897,43.37938455
C1,C107,ECOLE MATERNELLE PUBLIQUE CADENAUX (LES,97,Ecole élémentaire,r200N2265800E3942800,5.342087237,43.39526081
C1,C107,ECOLE MATERNELLE PUBLIQUE AMANDIERS (LES,81,Ecole élémentaire,r200N2263800E3943200,5.347948291,43.37720871
C1,C108,ECOLE PRIMAIRE PRIVEE L'UNIVERSITE DES PETITS,134,Ecole élémentaire,r200N2267800E3945000,5.368574726,43.41458128
C1,C108,ECOLE ELEMENTAIRE PRIVEE TERANGA MONTESSORI,36,Ecole élémentaire,r200N2267600E3941600,5.325227811,43.41092858
C1,C108,ECOLE PRIMAIRE PRIVEE SAINTE ELISABETH,248,Ecole élémentaire,r200N2264600E3943000,5.346130162,43.38514464
C1,C108,ECOLE PRIMAIRE PUBLIQUE RENARDIERE (LA,384,Ecole élémentaire,r200N2268800E3939400,5.299091581,43.42055841
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE BOUROUMETTES (LES,146,Ecole élémentaire,r200N2265600E3942200,5.334484811,43.39341284
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CLAUDIE HAIGNERE,192,Ecole élémentaire,r200N2264000E3943200,5.347049897,43.37938455
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CASTEL HELENE,235,Ecole élémentaire,r200N2267400E3940400,5.310995259,43.40950469
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE CADENEAUX (LES,202,Ecole élémentaire,r200N2265800E3942800,5.342516107,43.39532686
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VOILERIE (LA,115,Ecole élémentaire,r200N2268400E3942600,5.338575792,43.41878378
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ISABELLE BLAIN,150,Ecole élémentaire,r200N2264800E3942200,5.335670609,43.3862185
C2,C201,COLLEGE JACQUES MONOD,726,Collège,r200N2266200E3942000,5.331526946,43.39826417
C2,C201,COLLEGE PRIVE STE ELISABETH,609,Collège,r200N2265000E3942800,5.342259979,43.38903222
C3,C302,ECOLE 2D DEGRE PROF.PRIVEE ECOLE SILVYA TERRADE - MIRABEAU,8,Lycée,r200N2268400E3938600,5.288508032,43.41759189
C6,C610,COLLEGE STE ELISABETH,,Autres,r200N2264000E3943400,5.350523937,43.37985285
C6,C610,SILVYA TERRADE MIRABEAU,,Autres,r200N2268400E3938600,5.288508032,43.41759189
C1,C108,ECOLE PRIMAIRE PUBLIQUE JEAN JAURES,350,Ecole élémentaire,r200N2270200E3967400,5.641202611,43.44876082
C1,C107,ECOLE MATERNELLE PUBLIQUE AUBERGE NEUVE,104,Ecole élémentaire,r200N2264400E3959800,5.552009195,43.39336634
C1,C107,ECOLE MATERNELLE PUBLIQUE MARCEL PAGNOL,112,Ecole élémentaire,r200N2263400E3961800,5.576623602,43.3853756
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE AUBERGE NEUVE,180,Ecole élémentaire,r200N2264400E3959800,5.551923966,43.39291947
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MARCEL PAGNOL,204,Ecole élémentaire,r200N2263600E3961800,5.576727901,43.38548068
C1,C107,ECOLE MATERNELLE PUBLIQUE PEYROLLES,192,Ecole élémentaire,r200N2292400E3963800,5.581713432,43.64691344
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE TOUSSAINT BARTHOMEUF,347,Ecole élémentaire,r200N2292400E3963800,5.581713432,43.64691344
C2,C201,COLLEGE JEAN JAURES,563,Collège,r200N2292400E3963400,5.575931693,43.64657815
C1,C107,ECOLE MATERNELLE PUBLIQUE LI PICHOUNET,79,Ecole élémentaire,r200N2260000E3952200,5.462636705,43.34844957
C1,C107,ECOLE MATERNELLE PUBLIQUE ESCARBOUCLE (L,179,Ecole élémentaire,r200N2260000E3952200,5.462415684,43.34884737
C1,C107,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,89,Ecole élémentaire,r200N2261200E3952800,5.468533759,43.35977621
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ANDRE MALRAUX 1,263,Ecole élémentaire,r200N2260000E3952200,5.461820678,43.34819948
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ANDRE MALRAUX 2,263,Ecole élémentaire,r200N2259800E3952200,5.462592756,43.34789749
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROBERT DEBRE,150,Ecole élémentaire,r200N2261200E3952800,5.468963009,43.35980448
C2,C201,COLLEGE OLYMPE DE GOUGES,610,Collège,r200N2261000E3952600,5.466827454,43.35836317
C1,C107,ECOLE MATERNELLE PUBLIQUE VICTOR HUGO,53,Ecole élémentaire,r200N2268600E3913400,4.978696187,43.40355006
C1,C107,ECOLE MATERNELLE PUBLIQUE MARCEL PAGNOL,91,Ecole élémentaire,r200N2270000E3913800,4.983024482,43.4167949
C1,C107,ECOLE MATERNELLE PUBLIQUE LOUISE MICHEL,104,Ecole élémentaire,r200N2269000E3914400,4.990624606,43.40751201
C1,C107,ECOLE MATERNELLE PUBLIQUE LUCIA TICHADOU,134,Ecole élémentaire,r200N2269400E3914200,4.988898163,43.41229985
C1,C107,ECOLE MATERNELLE PUBLIQUE JOSETTE REIBAUT,120,Ecole élémentaire,r200N2269000E3914000,4.985125843,43.40807786
C1,C107,ECOLE MATERNELLE PUBLIQUE MARGUERITE BLOUVAT,91,Ecole élémentaire,r200N2268400E3913400,4.97962112,43.40253379
C1,C108,ECOLE PRIMAIRE PUBLIQUE LES ARCADES LOUIS AZEMARD,113,Ecole élémentaire,r200N2271000E3913400,4.976952455,43.42607261
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MARCEL PAGNOL,145,Ecole élémentaire,r200N2270000E3914000,4.985352277,43.41686456
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROMAIN ROLLAND,361,Ecole élémentaire,r200N2269200E3914600,4.992126222,43.41061201
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ANATOLE FRANCE,243,Ecole élémentaire,r200N2269000E3913600,4.980076805,43.40706196
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES,92,Ecole élémentaire,r200N2268800E3913600,4.980014928,43.40526325
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO,108,Ecole élémentaire,r200N2268600E3913400,4.97795167,43.40384786
C2,C201,COLLEGE FREDERIC MISTRAL,355,Collège,r200N2269800E3913000,4.971719143,43.41531377
C2,C201,COLLEGE PAUL ELUARD,492,Collège,r200N2269600E3914800,4.993863988,43.41310846
C3,C302,LP LYCEE DES METIERS CHARLES MONGRAND,444,Lycée,r200N2269200E3913600,4.980130668,43.40859175
C3,C302,LP LYCEE DES METIERS JEAN MOULIN,369,Lycée,r200N2269000E3914800,4.99470397,43.40773167
C6,C610,LYCEE PROFESSIONNEL JEAN MOULIN - LYCEE DES METIERS DE L'INDUSTRIE ET DE L'ARTISANAT,,Autres,r200N2269000E3914800,4.99470397,43.40773167
C6,C610,CTRE FORMATION APPR HENRI ROL TANGUY,,Autres,r200N2268800E3913600,4.980214719,43.40613387
C1,C107,ECOLE MATERNELLE PUBLIQUE DANIELLE CASANOVA,55,Ecole élémentaire,r200N2268000E3899800,4.812395272,43.38990521
C1,C107,ECOLE MATERNELLE PUBLIQUE ANNE FRANK,119,Ecole élémentaire,r200N2268200E3899000,4.80063801,43.39219701
C1,C107,ECOLE MATERNELLE PUBLIQUE LOUISE MICHEL,83,Ecole élémentaire,r200N2267800E3899000,4.801730589,43.38767953
C1,C107,ECOLE MATERNELLE PUBLIQUE FRANCE BLOCH,101,Ecole élémentaire,r200N2268800E3898800,4.79833995,43.3976344
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JULES VERNE,208,Ecole élémentaire,r200N2267600E3899000,4.803114807,43.38674438
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROMAIN ROLLAND,150,Ecole élémentaire,r200N2268400E3899000,4.801899467,43.39307589
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PAUL ELUARD,178,Ecole élémentaire,r200N2269000E3898800,4.797722235,43.39805518
C2,C201,COLLEGE MAXIMILIEN ROBESPIERRE,517,Collège,r200N2268200E3899200,4.804309746,43.39123602
C3,C301,LYCEE POLYVALENT PRIVE HENRI LEROY,446,Lycée,r200N2268200E3899200,4.804576018,43.39134199
C6,C610,ORGANISME DE GESTION DE L ETABLISSEMENT PRIVE CATHOLIQUE HENRI LEROY,,Autres,r200N2268200E3899200,4.804576018,43.39134199
C1,C107,ECOLE MATERNELLE PUBLIQUE PUYLOUBIER,43,Ecole élémentaire,r200N2278400E3970800,5.676791551,43.52482819
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE PUYLOUBIER,73,Ecole élémentaire,r200N2278600E3970800,5.676682302,43.5253298
C3,C303,MFREO DE PUYLOUBIER,219,Lycée,r200N2278200E3970800,5.677780677,43.52302096
C6,C610,MAISON FAMILIALE RURALE,,Autres,r200N2278200E3970800,5.677780677,43.52302096
C1,C107,ECOLE MATERNELLE PUBLIQUE ARC EN CIEL,212,Ecole élémentaire,r200N2295000E3952200,5.437079825,43.66422364
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE LA QUIHO,330,Ecole élémentaire,r200N2295000E3952200,5.437602796,43.66358887
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE SAINT CANADET,42,Ecole élémentaire,r200N2291200E3953600,5.457734296,43.63089122
C2,C201,COLLEGE LOUIS PHILIBERT,506,Collège,r200N2295200E3952800,5.444101411,43.66582627
C1,C107,ECOLE MATERNELLE PUBLIQUE GERALD KRAEMER,108,Ecole élémentaire,r200N2279200E3933600,5.2197992,43.51067747
C1,C107,ECOLE MATERNELLE PUBLIQUE JARDINS (LES,76,Ecole élémentaire,r200N2276800E3933600,5.221714077,43.48993236
C1,C107,ECOLE MATERNELLE PUBLIQUE MARCEL PAGNOL,80,Ecole élémentaire,r200N2276800E3933800,5.223972286,43.48962919
C1,C107,ECOLE MATERNELLE PUBLIQUE ROMAIN ROLLAND,57,Ecole élémentaire,r200N2277400E3934600,5.232780841,43.49612531
C1,C108,ECOLE PRIMAIRE PUBLIQUE JEAN GIONO,424,Ecole élémentaire,r200N2276000E3934800,5.235645167,43.48343988
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE GERALD KRAEMER,199,Ecole élémentaire,r200N2279000E3933600,5.220278046,43.51031934
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE MARCEL PAGNOL,247,Ecole élémentaire,r200N2276600E3933800,5.223516579,43.48794734
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROMAIN ROLLAND,118,Ecole élémentaire,r200N2277200E3934600,5.233576947,43.49440799
C2,C201,COLLEGE COUSTEAU (COMMANDANT,711,Collège,r200N2275800E3935000,5.239749816,43.482104
C6,C610,PROMOTRANS FORMATION PROFESSIONNELLE CONTINUE,,Autres,r200N2277400E3934200,5.226723177,43.4950492
C1,C107,ECOLE MATERNELLE PUBLIQUE ROGNES,124,Ecole élémentaire,r200N2294800E3945000,5.349345576,43.65858963
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE ROBERT VERRIER,271,Ecole élémentaire,r200N2294600E3945200,5.351974713,43.65705547
C2,C201,COLLEGE GARRIGUES (LES,573,Collège,r200N2294200E3943200,5.325741104,43.65221866
C1,C107,ECOLE MATERNELLE PUBLIQUE CHARLES PEGUY,86,Ecole élémentaire,r200N2301600E3941800,5.304840508,43.71753472
C1,C107,ECOLE MATERNELLE PUBLIQUE PAUL CLAUDEL,89,Ecole élémentaire,r200N2301400E3942200,5.308570416,43.71520638
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE JULES FERRY,185,Ecole élémentaire,r200N2301200E3942200,5.308421359,43.71470155
C1,C109,ECOLE ELEMENTAIRE PUBLIQUE VICTOR HUGO,157,Ecole élémentaire,r200N2301600E3942200,5.309794403,43.71757526
C3,C303,MFREO DE LA ROQUE D'ANTHÉRON,35,Lycée,r200N2302000E3943000,5.318417623,43.72170543
